"SiteCode","Network","ParkCode","ShortName","LongName","SiteName","Lat","Long","Type","CharacteristicName","DataName","Units","DisplayName","DataType","LowerPoint","UpperPoint","LowerDescription","UpperDescription","AssessmentDetails","Category","CategoryDisplay"
"NETN_ACAD_SEAL","NETN","ACAD","Acadia","Acadia National Park","Seal Cove Pond",44.3014676764533,-68.3971886614262,"Lake","NH3.mgL","NH3","mgL","Ammonia","numeric",0,100,"testing","testing2","testing3","NH3","Ammonia"
"NETN_ACAD_SEAL","NETN","ACAD","Acadia","Acadia National Park","Seal Cove Pond",44.3014676764533,-68.3971886614262,"Lake","BP.mmHg","BP","mmHg","Air Pressure","numeric",0,100,"testing","testing2","testing3","BP","Air Pressure"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","DOC.mgL","DOC","mgL","Dissolved Organic Carbon","numeric",0,100,"testing","testing2","testing3","DOC","Dissolved Organic Carbon"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","ChlA.ugL","ChlA","ugL","Chlorophyll A","numeric",0,100,"testing","testing2","testing3","ChlA","Chlorophyll A"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","NO2.NO3.mgL","NO2","NO3","Nitrate + Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrate + Nitrite"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","ANC.ueqL","ANC","ueqL","Acid Neutralizing Capacity","numeric",0,100,"testing","testing2","testing3","ANC","Acid Neutralizing Capacity"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","TotDissP.ugL","TotDissP","ugL","Total Dissolved Phosphorus","numeric",0,100,"testing","testing2","testing3","TotDissP","Total Dissolved Phosphorus"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","TP.ugL","TP","ugL","Total Phosphorus","numeric",0,100,"testing","testing2","testing3","TP","Total Phosphorus"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","BP.mmHg","BP","mmHg","Air Pressure","numeric",0,100,"testing","testing2","testing3","BP","Air Pressure"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","DOsat.pct","DOsat","pct","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DOsat","Dissolved Oxygen"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","NH3.mgL","NH3","mgL","Ammonia","numeric",0,100,"testing","testing2","testing3","NH3","Ammonia"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","NO2.mgL","NO2","mgL","Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrite"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","SpCond.uScm","SpCond","uScm","Specific Conductance","numeric",0,100,"testing","testing2","testing3","SpCond","Specific Conductance"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","Temp.C","Temp","C","Water Temperature","numeric",0,100,"testing","testing2","testing3","Temp","Water Temperature"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","NO3.ueqL","NO3","ueqL","Nitrate","numeric",0,100,"testing","testing2","testing3","NO3","Nitrate"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","PO4.ugL","PO4","ugL","Phosphate","numeric",0,100,"testing","testing2","testing3","PO4","Phosphate"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","SO4.ueqL","SO4","ueqL","Sulfate","numeric",0,100,"testing","testing2","testing3","SO4","Sulfate"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","TN.mgL","TN","mgL","Total Nitrogen","numeric",0,100,"testing","testing2","testing3","TN","Total Nitrogen"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","TotDissN.mgL","TotDissN","mgL","Total Dissolved Nitrogen","numeric",0,100,"testing","testing2","testing3","TotDissN","Total Dissolved Nitrogen"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","DO.mgL","DO","mgL","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DO","Dissolved Oxygen"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","pH","pH",NA,"pH","numeric",0,100,"testing","testing2","testing3","pH","pH"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","SDepth1.m","SDepth1","m","Secchi Depth","numeric",0,100,"testing","testing2","testing3","SDepth1","Secchi Depth"
"NETN_ACAD_SEAW","NETN","ACAD","Acadia","Acadia National Park","Seawall Pond",44.24264610733,-68.3007412792125,"Lake","PenetrationRatio","PenetrationRatio",NA,"Light Penetration Ratio","numeric",0,100,"testing","testing2","testing3","PenetrationRatio","Light Penetration Ratio"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","NO2.NO3.mgL","NO2","NO3","Nitrate + Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrate + Nitrite"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","PO4.ugL","PO4","ugL","Phosphate","numeric",0,100,"testing","testing2","testing3","PO4","Phosphate"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","NH3.mgL","NH3","mgL","Ammonia","numeric",0,100,"testing","testing2","testing3","NH3","Ammonia"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","NH4.mgL","NH4","mgL","Ammonium","numeric",0,100,"testing","testing2","testing3","NH4","Ammonium"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","NO3.ueqL","NO3","ueqL","Nitrate","numeric",0,100,"testing","testing2","testing3","NO3","Nitrate"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","Temp.C","Temp","C","Water Temperature","numeric",0,100,"testing","testing2","testing3","Temp","Water Temperature"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","Discharge.cfs","Discharge","cfs","Discharge","numeric",0,100,"testing","testing2","testing3","Discharge","Discharge"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","Turbidity.NTU","Turbidity","NTU","Turbidity","numeric",0,100,"testing","testing2","testing3","Turbidity","Turbidity"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","NO2.mgL","NO2","mgL","Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrite"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","ANC.ueqL","ANC","ueqL","Acid Neutralizing Capacity","numeric",0,100,"testing","testing2","testing3","ANC","Acid Neutralizing Capacity"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","DOC.mgL","DOC","mgL","Dissolved Organic Carbon","numeric",0,100,"testing","testing2","testing3","DOC","Dissolved Organic Carbon"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","DO.mgL","DO","mgL","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DO","Dissolved Oxygen"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","pH","pH",NA,"pH","numeric",0,100,"testing","testing2","testing3","pH","pH"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","SpCond.uScm","SpCond","uScm","Specific Conductance","numeric",0,100,"testing","testing2","testing3","SpCond","Specific Conductance"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","TN.mgL","TN","mgL","Total Nitrogen","numeric",0,100,"testing","testing2","testing3","TN","Total Nitrogen"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","TotDissN.mgL","TotDissN","mgL","Total Dissolved Nitrogen","numeric",0,100,"testing","testing2","testing3","TotDissN","Total Dissolved Nitrogen"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","TotDissP.ugL","TotDissP","ugL","Total Dissolved Phosphorus","numeric",0,100,"testing","testing2","testing3","TotDissP","Total Dissolved Phosphorus"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","SO4.ueqL","SO4","ueqL","Sulfate","numeric",0,100,"testing","testing2","testing3","SO4","Sulfate"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","BP.mmHg","BP","mmHg","Air Pressure","numeric",0,100,"testing","testing2","testing3","BP","Air Pressure"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","DOsat.pct","DOsat","pct","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DOsat","Dissolved Oxygen"
"NETN_ACAD_SGTB","NETN","ACAD","Acadia","Acadia National Park","Sargent Brook",44.350292,-68.290138,"Stream","TP.ugL","TP","ugL","Total Phosphorus","numeric",0,100,"testing","testing2","testing3","TP","Total Phosphorus"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","DOsat.pct","DOsat","pct","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DOsat","Dissolved Oxygen"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","DO.mgL","DO","mgL","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DO","Dissolved Oxygen"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","BP.mmHg","BP","mmHg","Air Pressure","numeric",0,100,"testing","testing2","testing3","BP","Air Pressure"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","SpCond.uScm","SpCond","uScm","Specific Conductance","numeric",0,100,"testing","testing2","testing3","SpCond","Specific Conductance"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","Temp.C","Temp","C","Water Temperature","numeric",0,100,"testing","testing2","testing3","Temp","Water Temperature"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","TP.ugL","TP","ugL","Total Phosphorus","numeric",0,100,"testing","testing2","testing3","TP","Total Phosphorus"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","SO4.ueqL","SO4","ueqL","Sulfate","numeric",0,100,"testing","testing2","testing3","SO4","Sulfate"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","TN.mgL","TN","mgL","Total Nitrogen","numeric",0,100,"testing","testing2","testing3","TN","Total Nitrogen"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","TotDissN.mgL","TotDissN","mgL","Total Dissolved Nitrogen","numeric",0,100,"testing","testing2","testing3","TotDissN","Total Dissolved Nitrogen"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","pH","pH",NA,"pH","numeric",0,100,"testing","testing2","testing3","pH","pH"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","ANC.ueqL","ANC","ueqL","Acid Neutralizing Capacity","numeric",0,100,"testing","testing2","testing3","ANC","Acid Neutralizing Capacity"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","DOC.mgL","DOC","mgL","Dissolved Organic Carbon","numeric",0,100,"testing","testing2","testing3","DOC","Dissolved Organic Carbon"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","NH3.mgL","NH3","mgL","Ammonia","numeric",0,100,"testing","testing2","testing3","NH3","Ammonia"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","TotDissP.ugL","TotDissP","ugL","Total Dissolved Phosphorus","numeric",0,100,"testing","testing2","testing3","TotDissP","Total Dissolved Phosphorus"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","NO2.NO3.mgL","NO2","NO3","Nitrate + Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrate + Nitrite"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","NO3.ueqL","NO3","ueqL","Nitrate","numeric",0,100,"testing","testing2","testing3","NO3","Nitrate"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","PO4.ugL","PO4","ugL","Phosphate","numeric",0,100,"testing","testing2","testing3","PO4","Phosphate"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","NO2.mgL","NO2","mgL","Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrite"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","Discharge.cfs","Discharge","cfs","Discharge","numeric",0,100,"testing","testing2","testing3","Discharge","Discharge"
"NETN_ACAD_STNL","NETN","ACAD","Acadia","Acadia National Park","Stanley Brook",44.299347,-68.241569,"Stream","Turbidity.NTU","Turbidity","NTU","Turbidity","numeric",0,100,"testing","testing2","testing3","Turbidity","Turbidity"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","TotDissN.mgL","TotDissN","mgL","Total Dissolved Nitrogen","numeric",0,100,"testing","testing2","testing3","TotDissN","Total Dissolved Nitrogen"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","TP.ugL","TP","ugL","Total Phosphorus","numeric",0,100,"testing","testing2","testing3","TP","Total Phosphorus"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","ANC.ueqL","ANC","ueqL","Acid Neutralizing Capacity","numeric",0,100,"testing","testing2","testing3","ANC","Acid Neutralizing Capacity"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","TotDissP.ugL","TotDissP","ugL","Total Dissolved Phosphorus","numeric",0,100,"testing","testing2","testing3","TotDissP","Total Dissolved Phosphorus"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","PenetrationRatio","PenetrationRatio",NA,"Light Penetration Ratio","numeric",0,100,"testing","testing2","testing3","PenetrationRatio","Light Penetration Ratio"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","BP.mmHg","BP","mmHg","Air Pressure","numeric",0,100,"testing","testing2","testing3","BP","Air Pressure"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","SO4.ueqL","SO4","ueqL","Sulfate","numeric",0,100,"testing","testing2","testing3","SO4","Sulfate"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","TN.mgL","TN","mgL","Total Nitrogen","numeric",0,100,"testing","testing2","testing3","TN","Total Nitrogen"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","NO3.ueqL","NO3","ueqL","Nitrate","numeric",0,100,"testing","testing2","testing3","NO3","Nitrate"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","NO2.NO3.mgL","NO2","NO3","Nitrate + Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrate + Nitrite"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","ChlA.ugL","ChlA","ugL","Chlorophyll A","numeric",0,100,"testing","testing2","testing3","ChlA","Chlorophyll A"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","SDepth1.m","SDepth1","m","Secchi Depth","numeric",0,100,"testing","testing2","testing3","SDepth1","Secchi Depth"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","DOsat.pct","DOsat","pct","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DOsat","Dissolved Oxygen"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","PO4.ugL","PO4","ugL","Phosphate","numeric",0,100,"testing","testing2","testing3","PO4","Phosphate"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","DO.mgL","DO","mgL","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DO","Dissolved Oxygen"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","pH","pH",NA,"pH","numeric",0,100,"testing","testing2","testing3","pH","pH"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","Temp.C","Temp","C","Water Temperature","numeric",0,100,"testing","testing2","testing3","Temp","Water Temperature"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","NH4.mgL","NH4","mgL","Ammonium","numeric",0,100,"testing","testing2","testing3","NH4","Ammonium"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","NO2.mgL","NO2","mgL","Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrite"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","DOC.mgL","DOC","mgL","Dissolved Organic Carbon","numeric",0,100,"testing","testing2","testing3","DOC","Dissolved Organic Carbon"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","SpCond.uScm","SpCond","uScm","Specific Conductance","numeric",0,100,"testing","testing2","testing3","SpCond","Specific Conductance"
"NETN_ACAD_UBRK","NETN","ACAD","Acadia","Acadia National Park","Upper Breakneck",44.3865513833254,-68.2554535253351,"Lake","NH3.mgL","NH3","mgL","Ammonia","numeric",0,100,"testing","testing2","testing3","NH3","Ammonia"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","ANC.ueqL","ANC","ueqL","Acid Neutralizing Capacity","numeric",0,100,"testing","testing2","testing3","ANC","Acid Neutralizing Capacity"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","Ca.ueqL.1","Ca","ueqL",NA,"numeric",0,100,"testing","testing2","testing3","Ca",NA
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","ChlA.ugL","ChlA","ugL","Chlorophyll A","numeric",0,100,"testing","testing2","testing3","ChlA","Chlorophyll A"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","SO4.ueqL","SO4","ueqL","Sulfate","numeric",0,100,"testing","testing2","testing3","SO4","Sulfate"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","PO4.ugL","PO4","ugL","Phosphate","numeric",0,100,"testing","testing2","testing3","PO4","Phosphate"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","TotDissP.ugL","TotDissP","ugL","Total Dissolved Phosphorus","numeric",0,100,"testing","testing2","testing3","TotDissP","Total Dissolved Phosphorus"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","TP.ugL","TP","ugL","Total Phosphorus","numeric",0,100,"testing","testing2","testing3","TP","Total Phosphorus"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","Ca.ueqL","Ca","ueqL","Calcium","numeric",0,100,"testing","testing2","testing3","Ca","Calcium"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","SDepth1.m","SDepth1","m","Secchi Depth","numeric",0,100,"testing","testing2","testing3","SDepth1","Secchi Depth"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","PenetrationRatio","PenetrationRatio",NA,"Light Penetration Ratio","numeric",0,100,"testing","testing2","testing3","PenetrationRatio","Light Penetration Ratio"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","TN.mgL","TN","mgL","Total Nitrogen","numeric",0,100,"testing","testing2","testing3","TN","Total Nitrogen"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","NO3.ueqL","NO3","ueqL","Nitrate","numeric",0,100,"testing","testing2","testing3","NO3","Nitrate"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","NO2.NO3.mgL","NO2","NO3","Nitrate + Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrate + Nitrite"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","DOC.mgL","DOC","mgL","Dissolved Organic Carbon","numeric",0,100,"testing","testing2","testing3","DOC","Dissolved Organic Carbon"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","K.ueqL","K","ueqL","Potassium","numeric",0,100,"testing","testing2","testing3","K","Potassium"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","Al.ugL","Al","ugL","Aluminium","numeric",0,100,"testing","testing2","testing3","Al","Aluminium"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","NH4.mgL","NH4","mgL","Ammonium","numeric",0,100,"testing","testing2","testing3","NH4","Ammonium"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","Temp.C","Temp","C","Water Temperature","numeric",0,100,"testing","testing2","testing3","Temp","Water Temperature"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","BP.mmHg","BP","mmHg","Air Pressure","numeric",0,100,"testing","testing2","testing3","BP","Air Pressure"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","TotDissN.mgL","TotDissN","mgL","Total Dissolved Nitrogen","numeric",0,100,"testing","testing2","testing3","TotDissN","Total Dissolved Nitrogen"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","NO2.mgL","NO2","mgL","Nitrite","numeric",0,100,"testing","testing2","testing3","NO2","Nitrite"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","SpCond.uScm","SpCond","uScm","Specific Conductance","numeric",0,100,"testing","testing2","testing3","SpCond","Specific Conductance"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","Mg.ueqL","Mg","ueqL","Magnesium","numeric",0,100,"testing","testing2","testing3","Mg","Magnesium"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","DOsat.pct","DOsat","pct","Dissolved Oxygen","numeric",0,100,"testing","testing2","testing3","DOsat","Dissolved Oxygen"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","Na.ueqL","Na","ueqL","Sodium","numeric",0,100,"testing","testing2","testing3","Na","Sodium"
"NETN_ACAD_UHAD","NETN","ACAD","Acadia","Acadia National Park","Upper Hadlock",44.321360359055,-68.2874398493792,"Lake","NH3.mgL","NH3","mgL","Ammonia","numeric",0,100,"testing","testing2","testing3","NH3","Ammonia"
